Date,Open,High,Low,Close
02/18/2019,10738.65,10759.9,10628.4,10738.65
02/15/2019,10780.25,10785.75,10620.4,10780.25
02/14/2019,10786.1,10792.7,10718.75,10786.1
02/13/2019,10870.55,10891.65,10772.1,10870.55
02-12-2019,10879.7,10910.9,10823.8,10879.7
02-11-2019,10930.9,10930.9,10857.1,10930.9
02-08-2019,11023.5,11041.2,10925.45,11023.5
02-07-2019,11070.45,11118.1,11043.6,11070.45
02-06-2019,10965.1,11072.6,10962.7,10965.1
02-05-2019,10908.65,10956.7,10886.7,10908.65
02-04-2019,10876.75,10927.9,10814.15,10876.75
02-01-2019,10851.35,10983.45,10813.45,10851.35
01/31/2019,10690.55,10838.05,10678.55,10690.55
01/30/2019,10702.25,10710.2,10612.85,10702.25
01/29/2019,10653.7,10690.35,10583.65,10653.7
01/28/2019,10792.45,10804.45,10630.95,10792.45
01/25/2019,10859.75,10931.7,10756.45,10859.75
01/24/2019,10844.05,10866.6,10798.65,10844.05
01/23/2019,10931.05,10944.8,10811.95,10931.05
01/22/2019,10949.8,10949.8,10864.15,10949.8
01/21/2019,10919.35,10987.45,10885.75,10919.35
01/18/2019,10914.85,10928.2,10852.2,10914.85
01/17/2019,10920.85,10930.65,10844.65,10920.85
01/16/2019,10899.65,10928.15,10876.9,10899.65
01/15/2019,10777.55,10896.95,10777.55,10777.55
01/14/2019,10807,10808,10692.35,10807
01-11-2019,10834.75,10850.15,10739.4,10834.75
01-10-2019,10859.35,10859.35,10801.8,10859.35
01-09-2019,10862.4,10870.4,10749.4,10862.4
01-08-2019,10786.25,10818.45,10733.25,10786.25
01-07-2019,10804.85,10835.95,10750.15,10804.85
01-04-2019,10699.7,10741.05,10628.65,10699.7
01-03-2019,10796.8,10814.05,10661.25,10796.8
01-02-2019,10868.85,10895.35,10735.05,10868.85
01-01-2019,10881.7,10923.6,10807.1,10881.7
12/31/2018,10913.2,10923.55,10853.2,10913.2
12/28/2018,10820.95,10893.6,10817.15,10820.95
12/27/2018,10817.9,10834.2,10764.45,10817.9
12/26/2018,10635.45,10747.5,10534.55,10635.45
12/24/2018,10780.9,10782.3,10649.25,10780.9
12/21/2018,10944.25,10963.65,10738.65,10944.25
12/20/2018,10885.2,10962.55,10880.05,10885.2
12/19/2018,10930.55,10985.15,10928,10930.55
12/18/2018,10850.9,10915.4,10819.1,10850.9
12/17/2018,10853.2,10900.35,10844.85,10853.2
12/14/2018,10784.5,10815.75,10752.1,10784.5
12/13/2018,10810.75,10838.6,10749.5,10810.75
12-12-2018,10591,10752.2,10560.8,10591
12-11-2018,10350.05,10567.15,10333.85,10350.05
12-10-2018,10508.7,10558.85,10474.95,10508.7
12-07-2018,10644.8,10704.55,10599.35,10644.8
12-06-2018,10718.15,10722.65,10588.25,10718.15
12-05-2018,10820.45,10821.05,10747.95,10820.45
12-04-2018,10877.1,10890.95,10833.35,10877.1
12-03-2018,10930.7,10941.2,10845.35,10930.7
11/30/2018,10892.1,10922.45,10835.1,10892.1
11/29/2018,10808.7,10883.05,10782.35,10808.7
11/28/2018,10708.75,10757.8,10699.85,10708.75
11/27/2018,10621.45,10695.15,10596.35,10621.45
11/26/2018,10568.3,10637.8,10489.75,10568.3
11/22/2018,10612.65,10646.25,10512,10612.65
11/21/2018,10670.95,10671.3,10562.35,10670.95
11/20/2018,10740.1,10740.85,10640.85,10740.1
11/19/2018,10731.25,10774.7,10688.8,10731.25
11/16/2018,10644,10695.15,10631.15,10644
11/15/2018,10580.6,10646.5,10557.5,10580.6
11/14/2018,10634.9,10651.6,10532.7,10634.9
11/13/2018,10451.9,10596.25,10440.55,10451.9
11-12-2018,10607.8,10645.5,10464.05,10607.8
11-09-2018,10614.7,10619.55,10544.85,10614.7
11-07-2018,10614.45,10616.45,10582.3,10614.45
11-06-2018,10552,10600.25,10491.45,10552
11-05-2018,10558.75,10558.8,10477,10558.75
11-02-2018,10462.3,10606.95,10457.7,10462.3
11-01-2018,10441.7,10441.9,10341.9,10441.7
10/31/2018,10209.55,10396,10105.1,10209.55
10/30/2018,10239.4,10285.1,10175.35,10239.4
10/29/2018,10078.1,10275.3,10020.35,10078.1
10/26/2018,10122.35,10128.85,10004.55,10122.35
10/25/2018,10135.05,10166.6,10079.3,10135.05
10/24/2018,10278.15,10290.65,10126.7,10278.15
10/23/2018,10152.6,10222.1,10102.35,10152.6
10/22/2018,10405.85,10408.55,10224,10405.85
10/19/2018,10339.7,10380.1,10249.6,10339.7
10/17/2018,10688.7,10710.15,10436.45,10688.7
10/16/2018,10550.15,10604.9,10525.3,10550.15
10/15/2018,10524.2,10526.3,10410.15,10524.2
10-12-2018,10331.55,10492.45,10322.15,10331.55
10-11-2018,10169.8,10335.95,10138.6,10169.8
10-10-2018,10331.85,10482.35,10318.25,10331.85
10-09-2018,10390.3,10397.6,10279.35,10390.3
10-08-2018,10310.15,10398.35,10198.4,10310.15
10-05-2018,10514.1,10540.65,10261.9,10514.1
10-04-2018,10754.7,10754.7,10547.25,10754.7
10-03-2018,10982.7,10989.05,10843.75,10982.7
10-01-2018,10930.9,11035.65,10821.55,10930.9
09/28/2018,11008.1,11034.1,10850.3,11008.1
09/27/2018,11079.8,11089.45,10953.35,11079.8
09/26/2018,11145.55,11145.55,10993.05,11145.55
09/25/2018,10969.95,11080.6,10882.85,10969.95
09/24/2018,11164.4,11170.15,10943.6,11164.4
09/21/2018,11271.3,11346.8,10866.45,11271.3
09/19/2018,11326.65,11332.05,11210.9,11326.65
09/18/2018,11381.55,11411.45,11268.95,11381.55
09/17/2018,11464.95,11464.95,11366.9,11464.95
09/14/2018,11443.5,11523.25,11430.55,11443.5
09-12-2018,11340.1,11380.75,11250.2,11340.1
09-11-2018,11476.85,11479.4,11274,11476.85
09-10-2018,11570.25,11573,11427.3,11570.25
09-07-2018,11558.25,11603,11484.4,11558.25
09-06-2018,11514.15,11562.25,11436.05,11514.15
09-05-2018,11514.85,11542.65,11393.85,11514.85
09-04-2018,11598.75,11602.55,11496.85,11598.75
09-03-2018,11751.8,11751.8,11567.4,11751.8
08/31/2018,11675.85,11727.65,11640.1,11675.85
08/30/2018,11694.75,11698.8,11639.7,11694.75
08/29/2018,11744.95,11753.2,11678.85,11744.95
08/28/2018,11731.95,11760.2,11710.5,11731.95
08/27/2018,11605.85,11700.95,11595.6,11605.85
08/24/2018,11566.6,11604.6,11532,11566.6
08/23/2018,11620.7,11620.7,11546.7,11620.7
08/21/2018,11576.2,11581.75,11539.6,11576.2
08/20/2018,11502.1,11565.3,11499.65,11502.1
08/17/2018,11437.15,11486.45,11431.8,11437.15
08/16/2018,11397.15,11449.85,11366.25,11397.15
08/14/2018,11381.7,11452.45,11370.8,11381.7
08/13/2018,11369.6,11406.3,11340.3,11369.6
08-10-2018,11474.95,11478.75,11419.65,11474.95
08-09-2018,11493.25,11495.2,11454.1,11493.25
08-08-2018,11412.5,11459.95,11379.3,11412.5
08-07-2018,11423.15,11428.95,11359.7,11423.15
08-06-2018,11401.5,11427.65,11370.6,11401.5
08-03-2018,11297.8,11368,11294.55,11297.8
08-02-2018,11328.9,11328.9,11234.95,11328.9
08-01-2018,11359.8,11390.55,11313.55,11359.8
07/31/2018,11311.05,11366,11267.75,11311.05
07/30/2018,11296.65,11328.1,11261.45,11296.65
07/27/2018,11232.75,11283.4,11210.25,11232.75
07/26/2018,11132.95,11185.85,11125.7,11132.95
07/25/2018,11148.4,11157.15,11113.25,11148.4
07/24/2018,11109,11143.4,11092.5,11109
07/23/2018,11019.85,11093.4,11010.95,11019.85
07/20/2018,10963.5,11030.25,10946.2,10963.5
07/19/2018,10999.5,11006.5,10935.45,10999.5
07/18/2018,11060.2,11076.2,10956.3,11060.2
07/17/2018,10939.65,11018.5,10925.6,10939.65
07/16/2018,11018.95,11019.5,10926.25,11018.95
07/13/2018,11056.9,11071.35,10999.75,11056.9
07-12-2018,11006.95,11078.3,10999.65,11006.95
07-11-2018,10956.4,10976.65,10923,10956.4
07-10-2018,10902.75,10956.9,10876.65,10902.75
07-09-2018,10838.3,10860.35,10807.15,10838.3
07-06-2018,10744.15,10816.35,10735.05,10744.15
07-05-2018,10786.05,10786.05,10726.25,10786.05
07-04-2018,10715,10777.15,10677.75,10715
07-03-2018,10668.6,10713.3,10630.25,10668.6
07-02-2018,10732.35,10736.15,10604.65,10732.35
06/29/2018,10612.85,10723.05,10612.35,10612.85
06/28/2018,10660.8,10674.2,10557.7,10660.8
06/27/2018,10785.5,10785.5,10652.4,10785.5
06/26/2018,10742.7,10805.25,10732.55,10742.7
06/25/2018,10822.9,10831.05,10753.05,10822.9
06/22/2018,10742.7,10837,10710.45,10742.7
06/21/2018,10808.45,10809.6,10725.9,10808.45
06/20/2018,10734.65,10781.8,10724.05,10734.65
06/19/2018,10789.45,10789.45,10701.2,10789.45
06/18/2018,10830.2,10830.2,10787.35,10830.2
06/15/2018,10808.65,10834,10755.4,10808.65
06/14/2018,10832.9,10833.7,10773.55,10832.9
06/13/2018,10887.5,10893.25,10842.65,10887.5
06-12-2018,10816.15,10856.55,10789.4,10816.15
06-11-2018,10781.85,10850.55,10777.05,10781.85
06-08-2018,10736.4,10779.45,10709.05,10736.4
06-07-2018,10722.6,10818,10722.6,10722.6
06-06-2018,10603.45,10698.35,10587.5,10603.45
06-05-2018,10630.7,10633.15,10550.9,10630.7
06-04-2018,10765.95,10770.3,10618.35,10765.95
06-01-2018,10738.45,10764.75,10681.5,10738.45
05/31/2018,10670.1,10763.8,10620.4,10670.1
05/30/2018,10579,10648.7,10558.45,10579
05/29/2018,10689.4,10717.25,10616.1,10689.4
05/28/2018,10648.35,10709.8,10640.55,10648.35
05/25/2018,10533.05,10628.05,10524,10533.05
05/24/2018,10464.85,10535.15,10419.8,10464.85
05/23/2018,10521.1,10533.55,10417.8,10521.1
05/22/2018,10518.45,10558.6,10490.55,10518.45
05/21/2018,10616.7,10621.7,10505.8,10616.7
05/18/2018,10671.85,10674.95,10589.1,10671.85
05/17/2018,10775.6,10777.25,10664.5,10775.6
05/16/2018,10751.95,10790.45,10699.7,10751.95
05/15/2018,10812.6,10929.2,10781.4,10812.6
05/14/2018,10815.15,10834.85,10774.75,10815.15
05-11-2018,10741.95,10812.05,10724.45,10741.95
05-10-2018,10779.65,10785.55,10705,10779.65
05-09-2018,10693.35,10766.25,10689.85,10693.35
05-08-2018,10757.9,10758.55,10689.4,10757.9
05-07-2018,10653.15,10725.65,10635.65,10653.15
05-04-2018,10700.45,10700.45,10601.6,10700.45
05-03-2018,10720.15,10720.6,10647.45,10720.15
05-02-2018,10783.85,10784.65,10689.8,10783.85
04/30/2018,10705.75,10759,10704.6,10705.75
04/27/2018,10651.65,10719.8,10647.55,10651.65
04/26/2018,10586.5,10628.4,10559.65,10586.5
04/25/2018,10612.4,10612.6,10536.45,10612.4
04/24/2018,10578.1,10636.8,10569,10578.1
04/23/2018,10592.8,10638.35,10514.95,10592.8
04/20/2018,10560.35,10582.35,10527.45,10560.35
04/19/2018,10563.65,10572.2,10546.2,10563.65
04/18/2018,10578.9,10594.2,10509.7,10578.9
04/17/2018,10557.3,10560.45,10495.65,10557.3
04/16/2018,10398.3,10540.15,10396.35,10398.3
04/13/2018,10495.3,10519.9,10451.45,10495.3
04-12-2018,10410.65,10469.9,10395.25,10410.65
04-11-2018,10428.15,10428.15,10355.6,10428.15
04-10-2018,10412.9,10424.85,10381.5,10412.9
04-09-2018,10333.7,10397.7,10328.5,10333.7
04-06-2018,10322.75,10350.45,10290.85,10322.75
04-05-2018,10228.45,10331.8,10227.45,10228.45
04-04-2018,10274.6,10279.85,10111.3,10274.6
04-03-2018,10186.85,10255.35,10171.05,10186.85
04-02-2018,10151.65,10220.1,10127.75,10151.65
03/28/2018,10143.6,10158.35,10096.9,10143.6
03/27/2018,10188,10207.9,10139.65,10188
03/26/2018,9989.15,10143.5,9958.55,9989.15
03/23/2018,9968.8,10027.7,9951.9,9968.8
03/22/2018,10167.5,10207.85,10105.4,10167.5
03/21/2018,10181.95,10227.3,10132.95,10181.95
03/20/2018,10051.55,10155.65,10049.1,10051.55
03/19/2018,10215.35,10224.55,10075.3,10215.35
03/16/2018,10345.15,10346.3,10180.25,10345.15
03/15/2018,10405.45,10420,10346.2,10405.45
03/14/2018,10393.05,10420.35,10336.3,10393.05
03/13/2018,10389.5,10478.6,10377.85,10389.5
03-12-2018,10301.6,10433.65,10295.45,10301.6
03-09-2018,10271.3,10296.7,10211.9,10271.3
03-08-2018,10216.25,10270.35,10146.4,10216.25
03-07-2018,10232.95,10243.35,10141.55,10232.95
03-06-2018,10420.5,10441.35,10215.9,10420.5
03-05-2018,10428.3,10428.7,10323.9,10428.3
03-01-2018,10479.95,10525.5,10447.15,10479.95
02/28/2018,10488.95,10535.5,10461.55,10488.95
02/27/2018,10615.2,10631.65,10537.25,10615.2
02/26/2018,10526.55,10592.95,10520.2,10526.55
02/23/2018,10408.1,10499.1,10396.65,10408.1
02/22/2018,10354.35,10397.55,10340.65,10354.35
02/21/2018,10426,10426.1,10349.6,10426
02/20/2018,10391,10429.35,10347.65,10391
02/19/2018,10488.9,10489.35,10302.75,10488.9
02/16/2018,10596.2,10612.9,10434.05,10596.2
02/15/2018,10537.9,10618.1,10511.05,10537.9
02/14/2018,10585.75,10590.55,10456.65,10585.75
02-12-2018,10518.2,10555.5,10485.4,10518.2
02-09-2018,10416.5,10480.2,10398.2,10416.5
02-08-2018,10518.5,10637.8,10479.55,10518.5
02-07-2018,10607.2,10614,10446.4,10607.2
02-06-2018,10295.15,10594.15,10276.3,10295.15
02-05-2018,10604.3,10702.75,10586.8,10604.3
02-02-2018,10938.2,10954.95,10736.1,10938.2
02-01-2018,11044.55,11117.35,10878.8,11044.55
01/31/2018,11018.8,11058.5,10979.3,11018.8
01/30/2018,11120.85,11121.1,11033.9,11120.85
01/29/2018,11079.35,11171.55,11075.95,11079.35
01/25/2018,11095.6,11095.6,11009.2,11095.6
01/24/2018,11069.35,11110.1,11046.15,11069.35
01/23/2018,10997.4,11092.9,10994.55,10997.4
01/22/2018,10883.2,10975.1,10881.4,10883.2
01/19/2018,10829.2,10906.85,10793.9,10829.2
01/18/2018,10873.4,10887.5,10782.4,10873.4
01/17/2018,10702.45,10803,10666.75,10702.45
01/16/2018,10761.5,10762.35,10687.85,10761.5
01/15/2018,10718.5,10782.65,10713.8,10718.5
01-12-2018,10682.55,10690.4,10597.1,10682.55
01-11-2018,10637.05,10664.6,10612.35,10637.05
01-10-2018,10652.05,10655.5,10592.7,10652.05
01-09-2018,10645.1,10659.15,10603.6,10645.1
01-08-2018,10591.7,10631.2,10588.55,10591.7
01-05-2018,10534.25,10566.1,10520.1,10534.25
01-04-2018,10469.4,10513,10441.45,10469.4
01-03-2018,10482.65,10503.6,10429.55,10482.65
01-02-2018,10477.55,10495.2,10404.65,10477.55
01-01-2018,10531.7,10537.85,10423.1,10531.7
12/29/2017,10492.35,10538.7,10488.65,10492.35
12/28/2017,10498.2,10534.55,10460.45,10498.2
12/27/2017,10531.05,10552.4,10469.25,10531.05
12/26/2017,10512.3,10545.45,10477.95,10512.3
12/22/2017,10457.3,10501.1,10448.25,10457.3
12/21/2017,10473.95,10473.95,10426.9,10473.95
12/20/2017,10494.4,10494.45,10437.15,10494.4
12/19/2017,10414.8,10472.2,10406,10414.8
12/18/2017,10263.1,10443.55,10074.8,10263.1
12/15/2017,10345.65,10373.1,10319.65,10345.65
12/14/2017,10229.3,10276.1,10141.55,10229.3
12/13/2017,10236.6,10296.55,10169.85,10236.6
12-12-2017,10324.9,10326.1,10230.2,10324.9
12-11-2017,10310.5,10329.2,10282.05,10310.5
12-08-2017,10198.45,10270.85,10195.25,10198.45
12-07-2017,10063.45,10182.65,10061.9,10063.45
12-06-2017,10088.8,10104.2,10033.35,10088.8
12-05-2017,10118.25,10147.95,10069.1,10118.25
12-04-2017,10175.05,10179.2,10095.7,10175.05
12-01-2017,10263.7,10272.7,10108.55,10263.7
11/30/2017,10332.7,10332.7,10211.25,10332.7
11/29/2017,10376.65,10392.95,10345.9,10376.65
11/28/2017,10387.9,10409.55,10355.2,10387.9
11/27/2017,10361.05,10407.15,10340.2,10361.05
11/24/2017,10366.8,10404.5,10362.25,10366.8
11/23/2017,10358.45,10374.3,10307.3,10358.45
11/22/2017,10350.8,10368.7,10309.55,10350.8
11/21/2017,10329.25,10358.7,10315.05,10329.25
11/20/2017,10287.2,10309.85,10261.5,10287.2
11/17/2017,10324.55,10343.6,10268.05,10324.55
11/16/2017,10152.9,10232.25,10139.2,10152.9
11/15/2017,10171.95,10175.45,10094,10171.95
11/14/2017,10223.4,10248,10175.55,10223.4
11/13/2017,10322,10334.15,10216.25,10322
11-10-2017,10304.35,10344.95,10254.1,10304.35
11-09-2017,10358.65,10368.45,10266.95,10358.65
11-08-2017,10361.95,10384.25,10285.5,10361.95
11-07-2017,10477.15,10485.75,10340.8,10477.15
11-06-2017,10431.75,10490.45,10413.75,10431.75
11-03-2017,10461.55,10461.7,10403.6,10461.55
11-02-2017,10440.5,10453,10412.55,10440.5
11-01-2017,10390.35,10451.65,10383.05,10390.35
10/31/2017,10364.9,10367.7,10323.95,10364.9
10/30/2017,10353.85,10384.5,10344.3,10353.85
10/27/2017,10362.3,10366.15,10311.3,10362.3
10/26/2017,10291.8,10355.65,10271.85,10291.8
10/25/2017,10321.15,10340.55,10240.9,10321.15
10/24/2017,10218.55,10237.75,10182.4,10218.55
10/23/2017,10176.65,10224.15,10124.5,10176.65
10/19/2017,10210.35,10211.95,10123.35,10210.35
10/18/2017,10209.4,10236.45,10175.75,10209.4
10/17/2017,10227.65,10251.85,10212.6,10227.65
10/16/2017,10207.4,10242.95,10175.1,10207.4
10/13/2017,10123.7,10191.9,10120.1,10123.7
10-12-2017,10011.2,10104.45,9977.1,10011.2
10-11-2017,10042.6,10067.25,9955.8,10042.6
10-10-2017,10013.7,10034,10002.3,10013.7
10-09-2017,9988.2,10015.75,9959.45,9988.2
10-06-2017,9908.15,9989.35,9906.6,9908.15
10-05-2017,9927,9945.95,9881.85,9927
10-04-2017,9884.35,9938.3,9850.65,9884.35
10-03-2017,9893.3,9895.4,9831.05,9893.3
09/29/2017,9814.3,9854,9775.35,9814.3
09/28/2017,9736.4,9789.2,9687.55,9736.4
09/27/2017,9920.6,9921.05,9714.4,9920.6
09/26/2017,9875.25,9891.35,9813,9875.25
09/25/2017,9960.1,9960.5,9816.05,9960.1
09/22/2017,10094.35,10095.05,9952.8,10094.35
09/21/2017,10139.6,10158.9,10058.6,10139.6
09/20/2017,10160.95,10171.05,10134.2,10160.95
09/19/2017,10175.6,10178.95,10129.95,10175.6
09/18/2017,10133.1,10171.7,10131.3,10133.1
09/15/2017,10062.35,10115.15,10043.65,10062.35
09/14/2017,10107.4,10126.5,10070.35,10107.4
09/13/2017,10099.25,10131.95,10063.15,10099.25
09-12-2017,10056.85,10097.55,10028.05,10056.85
09-11-2017,9971.75,10028.65,9968.8,9971.75
09-08-2017,9958.65,9963.6,9913.3,9958.65
09-07-2017,9945.85,9964.85,9917.2,9945.85
09-06-2017,9899.25,9931.55,9882.55,9899.25
09-05-2017,9933.25,9963.1,9901.05,9933.25
09-04-2017,9984.15,9988.4,9861,9984.15
09-01-2017,9937.65,9983.45,9909.85,9937.65
08/31/2017,9905.7,9925.1,9856.95,9905.7
08/30/2017,9859.5,9909.45,9850.8,9859.5
08/29/2017,9886.4,9887.35,9783.75,9886.4
08/28/2017,9907.15,9925.75,9882,9907.15
08/24/2017,9881.2,9881.5,9848.85,9881.2
08/23/2017,9803.05,9857.9,9786.75,9803.05
08/22/2017,9815.75,9828.45,9752.6,9815.75
08/21/2017,9864.25,9884.35,9740.1,9864.25
08/18/2017,9865.95,9865.95,9783.65,9865.95
08/17/2017,9945.55,9947.8,9883.75,9945.55
08/16/2017,9825.85,9903.95,9773.85,9825.85
08/14/2017,9755.75,9818.3,9752.1,9755.75
08-11-2017,9712.15,9771.65,9685.55,9712.15
08-10-2017,9872.85,9892.65,9776.2,9872.85
08-09-2017,9961.15,9969.8,9893.05,9961.15
08-08-2017,10068.35,10083.8,9947,10068.35
08-07-2017,10074.8,10088.1,10046.35,10074.8
08-04-2017,10008.6,10075.25,9988.35,10008.6
08-03-2017,10081.15,10081.15,9998.25,10081.15
08-02-2017,10136.3,10137.85,10054.2,10136.3
08-01-2017,10101.05,10128.6,10065.75,10101.05
07/31/2017,10034.7,10085.9,10016.95,10034.7
07/28/2017,9996.55,10026.05,9944.5,9996.55
07/27/2017,10063.25,10114.85,10005.5,10063.25
07/26/2017,9983.65,10025.95,9965.95,9983.65
07/25/2017,10010.55,10011.3,9949.1,10010.55
07/24/2017,9936.8,9982.05,9919.6,9936.8
07/21/2017,9899.6,9924.7,9838,9899.6
07/20/2017,9920.2,9922.55,9863.45,9920.2
07/19/2017,9855.95,9905.05,9851.65,9855.95
07/18/2017,9832.7,9885.35,9792.05,9832.7
07/17/2017,9908.15,9928.2,9894.7,9908.15
07/14/2017,9913.3,9913.3,9845.45,9913.3
07/13/2017,9855.8,9897.25,9853.45,9855.8
07-12-2017,9807.3,9824.95,9787.7,9807.3
07-11-2017,9797.45,9830.05,9778.85,9797.45
07-10-2017,9719.3,9782.15,9646.45,9719.3
07-07-2017,9670.35,9684.25,9642.65,9670.35
07-06-2017,9653.6,9700.7,9639.95,9653.6
07-05-2017,9619.75,9643.65,9607.35,9619.75
07-04-2017,9645.9,9650.65,9595.5,9645.9
07-03-2017,9587.95,9624,9543.55,9587.95
06/30/2017,9478.5,9535.8,9448.75,9478.5
06/29/2017,9522.95,9575.8,9493.8,9522.95
06/28/2017,9520.2,9522.5,9474.35,9520.2
06/27/2017,9594.05,9615.4,9473.45,9594.05
06/23/2017,9643.25,9647.65,9565.3,9643.25
06/22/2017,9642.65,9698.85,9617.75,9642.65
06/21/2017,9648.1,9650.45,9608.6,9648.1
06/20/2017,9670.5,9676.5,9643.75,9670.5
06/19/2017,9626.4,9673.3,9614.9,9626.4
06/16/2017,9595.45,9615.85,9565.5,9595.45
06/15/2017,9617.9,9621.4,9560.8,9617.9
06/14/2017,9621.55,9627.4,9580.45,9621.55
06/13/2017,9615.55,9654.15,9595.4,9615.55
06-12-2017,9646.7,9647.05,9598.5,9646.7
06-09-2017,9638.55,9676.25,9608.15,9638.55
06-08-2017,9682.4,9688.7,9641.5,9682.4
06-07-2017,9663.95,9678.55,9630.55,9663.95
06-06-2017,9704.25,9709.3,9630.2,9704.25
06-05-2017,9656.3,9687.2,9640.7,9656.3
06-02-2017,9657.15,9673.5,9637.45,9657.15
06-01-2017,9603.55,9634.65,9589.9,9603.55
05/31/2017,9636.55,9649.6,9609.25,9636.55
05/30/2017,9590.65,9635.3,9581.2,9590.65
05/29/2017,9560.05,9637.75,9547.7,9560.05
05/26/2017,9507.75,9604.9,9495.4,9507.75
05/25/2017,9384.05,9523.3,9379.2,9384.05
05/24/2017,9410.9,9431.9,9341.65,9410.9
05/23/2017,9445.05,9448.05,9370,9445.05
05/22/2017,9480.25,9498.65,9427.9,9480.25
05/19/2017,9469.9,9505.75,9390.75,9469.9
05/18/2017,9453.2,9489.1,9418.1,9453.2
05/17/2017,9517.6,9532.6,9486.1,9517.6
05/16/2017,9461,9517.2,9456.35,9461
05/15/2017,9433.55,9449.25,9423.1,9433.55
05-12-2017,9436.65,9437.75,9372.55,9436.65
05-11-2017,9448.6,9450.65,9411.3,9448.6
05-10-2017,9339.65,9414.75,9336,9339.65
05-09-2017,9337.35,9338.95,9307.7,9337.35
05-08-2017,9311.45,9338.7,9297.95,9311.45
05-05-2017,9374.55,9377.1,9272,9374.55
05-04-2017,9360.95,9365.65,9323.25,9360.95
05-03-2017,9344.7,9346.3,9298.4,9344.7
05-02-2017,9339.85,9352.55,9269.9,9339.85
04/28/2017,9340.95,9342.65,9282.25,9340.95
04/27/2017,9359.15,9367.15,9322.65,9359.15
04/26/2017,9336.2,9367,9301.35,9336.2
04/25/2017,9273.05,9309.2,9250.35,9273.05
04/24/2017,9135.35,9225.4,9130.55,9135.35
04/21/2017,9179.1,9183.65,9088.75,9179.1
04/20/2017,9108.1,9143.9,9102.65,9108.1
04/19/2017,9112.2,9120.5,9075.15,9112.2
04/18/2017,9163,9217.9,9095.45,9163
04/17/2017,9144.75,9160,9120.25,9144.75
04/13/2017,9202.5,9202.65,9144.95,9202.5
04-12-2017,9242.5,9246.4,9161.8,9242.5
04-11-2017,9184.55,9242.7,9172.85,9184.55
04-10-2017,9225.6,9225.65,9174.85,9225.6
04-07-2017,9223.7,9250.5,9188.1,9223.7
04-06-2017,9245.8,9267.95,9218.85,9245.8
04-05-2017,9264.4,9273.9,9215.4,9264.4
04-03-2017,9220.6,9245.35,9192.4,9220.6
03/31/2017,9158.9,9191.7,9152.1,9158.9
03/30/2017,9142.6,9183.15,9136.35,9142.6
03/29/2017,9128.7,9153.15,9109.1,9128.7
03/28/2017,9081.5,9110.4,9079.8,9081.5
03/27/2017,9093.45,9094.85,9024.65,9093.45
03/24/2017,9104,9133.55,9089.4,9104
03/23/2017,9048.75,9099.05,9048.6,9048.75
03/22/2017,9047.2,9072.9,9019.3,9047.2
03/21/2017,9133.95,9147.75,9087.2,9133.95
03/20/2017,9166.95,9167.6,9116.3,9166.95
03/17/2017,9207.8,9218.4,9147.6,9207.8
03/16/2017,9129.65,9158.45,9128.55,9129.65
03/15/2017,9086.85,9106.55,9075.5,9086.85
03/14/2017,9091.65,9122.75,9060.5,9091.65
03-10-2017,8953.7,8975.7,8903.95,8953.7
03-09-2017,8914.5,8945.8,8899.5,8914.5
03-08-2017,8950.7,8957.05,8891.95,8950.7
03-07-2017,8977.75,8977.85,8932.8,8977.75
03-06-2017,8915.1,8967.8,8914,8915.1
03-03-2017,8883.5,8907.1,8860.1,8883.5
03-02-2017,8982.85,8992.5,8879.8,8982.85
03-01-2017,8904.4,8960.8,8898.6,8904.4
02/28/2017,8898.95,8914.75,8867.6,8898.95
02/27/2017,8943.7,8951.8,8888.65,8943.7
02/23/2017,8956.4,8982.15,8927.55,8956.4
02/22/2017,8931.6,8960.75,8905.25,8931.6
02/21/2017,8890.75,8920.8,8860.95,8890.75
02/20/2017,8818.55,8886.25,8809.8,8818.55
02/17/2017,8883.7,8896.45,8804.25,8883.7
02/16/2017,8739,8783.95,8719.6,8739
02/15/2017,8778.95,8807.9,8712.85,8778.95
02/14/2017,8819.9,8820.45,8772.5,8819.9
02/13/2017,8819.8,8826.9,8754.2,8819.8
02-10-2017,8812.35,8822.1,8771.2,8812.35
02-09-2017,8795.55,8821.4,8724.1,8795.55
02-08-2017,8774.55,8791.25,8715,8774.55
02-07-2017,8805.7,8809.3,8741.05,8805.7
02-06-2017,8785.45,8814.1,8770.2,8785.45
02-03-2017,8735.15,8748.25,8707.75,8735.15
02-02-2017,8724.75,8757.6,8685.8,8724.75
02-01-2017,8570.35,8722.4,8537.5,8570.35
01/31/2017,8629.45,8631.75,8552.4,8629.45
01/30/2017,8635.55,8662.6,8617.75,8635.55
01/27/2017,8610.5,8672.7,8606.9,8610.5
01/25/2017,8499.45,8612.6,8493.95,8499.45
01/24/2017,8407.05,8480.95,8398.15,8407.05
01/23/2017,8329.6,8404.15,8327.2,8329.6
01/20/2017,8404.35,8423.65,8340.95,8404.35
01/19/2017,8418.4,8445.15,8404.05,8418.4
01/18/2017,8403.85,8460.3,8397.4,8403.85
01/17/2017,8415.05,8440.9,8378.3,8415.05
01/16/2017,8390.95,8426.7,8374.4,8390.95
01/13/2017,8457.65,8461.05,8373.15,8457.65
01-12-2017,8391.05,8417.2,8382.3,8391.05
01-11-2017,8327.8,8389,8322.25,8327.8
01-10-2017,8262.7,8293.8,8261,8262.7
